file,seg_type,seg_start,seg_end,seg_duration,mfa_duration,word,word_start,word_end,phrase_num,local_speech_rate
3093_SpeechPBJProcedural_Remote_20210428,T,39.136,39.217,0.080999999999996,0.100000000000001,to,39.1051,39.2351,9,5.19713261648746
3093_SpeechPBJProcedural_Remote_20210428,P,41.654,41.688,0.0339999999999989,0.129999999999995,paper,41.5651,41.8851,10,4.79041916167664
3093_SpeechPBJProcedural_Remote_20210428,T,42.658,42.711,0.0529999999999973,0.0799999999999983,type,42.6251,42.8251,10,4.79041916167664
3093_SpeechPBJProcedural_Remote_20210428,K,44.661,44.729,0.0679999999999978,0.119999999999997,cutting,44.5951,44.9751,11,4.92610837438423
3093_SpeechPBJProcedural_Remote_20210428,B,45.004,45.01,0.00600000000000023,0.0399999999999991,board,44.9751,45.1851,11,4.92610837438423
3093_SpeechPBJProcedural_Remote_20210428,T,47.411,47.46,0.0489999999999995,0.0799999999999983,to,47.3751,47.5151,12,4.54545454545455
3093_SpeechPBJProcedural_Remote_20210428,D,47.574,47.58,0.00600000000000023,0.0700000000000003,do,47.5151,47.7751,12,4.54545454545455
3093_SpeechPBJProcedural_Remote_20210428,T,48.053,48.12,0.0670000000000002,0.119999999999997,take,47.9951,48.3251,12,4.54545454545455
3093_SpeechPBJProcedural_Remote_20210428,T,48.556,48.673,0.117000000000004,0.0900000000000034,two,48.5751,48.7251,12,4.54545454545455
3093_SpeechPBJProcedural_Remote_20210428,P,48.787,48.839,0.0519999999999996,0.109999999999999,pieces,48.7251,49.1551,12,4.54545454545455
3093_SpeechPBJProcedural_Remote_20210428,T,50.95,51.008,0.0579999999999998,0.0799999999999983,two,50.9251,51.0551,13,6.25
3093_SpeechPBJProcedural_Remote_20210428,P,51.103,51.131,0.0279999999999987,0.0700000000000003,pieces,51.0551,51.3751,13,6.25
3093_SpeechPBJProcedural_Remote_20210428,T,52.229,52.3,0.070999999999998,0.0900000000000034,to,52.1951,52.4151,13,6.25
3093_SpeechPBJProcedural_Remote_20210428,P,52.778,52.824,0.0459999999999994,0.0600000000000023,put,52.7551,53.0051,14,4
3093_SpeechPBJProcedural_Remote_20210428,P,53.534,53.574,0.0399999999999991,0.0600000000000023,peanut,53.5051,53.7551,15,6.31067961165048
3093_SpeechPBJProcedural_Remote_20210428,B,53.784,53.79,0.00600000000000023,0.0399999999999991,butter,53.7551,53.9751,15,6.31067961165048
3093_SpeechPBJProcedural_Remote_20210428,T,54.841,54.888,0.046999999999997,0.0799999999999983,to,54.8051,54.9351,15,6.31067961165048
3093_SpeechPBJProcedural_Remote_20210428,P,56.535,56.589,0.054000000000002,0.0600000000000023,put,56.5151,56.7951,17,5.4590570719603
3093_SpeechPBJProcedural_Remote_20210428,P,57.635,57.671,0.0360000000000014,0.0600000000000023,peanut,57.6051,57.8051,17,5.4590570719603
3093_SpeechPBJProcedural_Remote_20210428,P,58.123,58.16,0.036999999999999,0.0599999999999952,put,58.0951,58.1951,17,5.4590570719603
3093_SpeechPBJProcedural_Remote_20210428,P,59.777,59.802,0.0249999999999986,0.0399999999999991,piece,59.7551,59.9251,17,5.4590570719603
3093_SpeechPBJProcedural_Remote_20210428,T,61.205,61.238,0.0330000000000013,0.0700000000000003,to,61.1751,61.2651,18,6.01265822784809
3093_SpeechPBJProcedural_Remote_20210428,T,62.122,62.183,0.0609999999999999,0.0799999999999983,to,62.0951,62.2151,18,6.01265822784809
3093_SpeechPBJProcedural_Remote_20210428,T,65.862,65.877,0.0150000000000006,0.0600000000000023,to,65.8351,65.9251,20,7.40740740740752
3093_SpeechPBJProcedural_Remote_20210428,T,65.971,66.02,0.0489999999999924,0.0900000000000034,take,65.9251,66.2451,20,7.40740740740752
3093_SpeechPBJProcedural_Remote_20210428,P,67.199,67.227,0.0280000000000058,0.0500000000000114,put,67.1651,67.3051,21,5.531914893617
3093_SpeechPBJProcedural_Remote_20210428,P,67.845,67.87,0.0250000000000057,0.0499999999999972,peanut,67.8151,68.0051,21,5.531914893617
3093_SpeechPBJProcedural_Remote_20210428,T,68.354,68.415,0.061000000000007,0.150000000000006,take,68.2551,68.5551,21,5.531914893617
3093_SpeechPBJProcedural_Remote_20210428,P,69.188,69.262,0.0739999999999981,0.0999999999999943,put,69.1551,69.3151,22,5.29100529100529
3093_SpeechPBJProcedural_Remote_20210428,T,72.666,72.705,0.0390000000000015,0.0499999999999972,to,72.6551,72.7351,23,6.45161290322581
3093_SpeechPBJProcedural_Remote_20210428,D,72.729,72.747,0.0180000000000007,0.0300000000000011,do,72.7351,72.7951,23,6.45161290322581
3093_SpeechPBJProcedural_Remote_20210428,B,73.574,73.58,0.00600000000000023,0.039999999999992,but,73.5451,73.6451,23,6.45161290322581
3093_SpeechPBJProcedural_Remote_20210428,T,77.245,77.27,0.0249999999999915,0.0699999999999932,to,77.2151,77.3051,24,5.67107750472589
3093_SpeechPBJProcedural_Remote_20210428,P,77.412,77.444,0.0319999999999965,0.0600000000000023,put,77.3751,77.5951,24,5.67107750472589
3093_SpeechPBJProcedural_Remote_20210428,T,77.724,77.821,0.0969999999999942,0.159999999999997,two,77.6551,77.8851,24,5.67107750472589
3093_SpeechPBJProcedural_Remote_20210428,P,77.936,78.016,0.0799999999999983,0.120000000000005,pieces,77.8851,78.2351,24,5.67107750472589
3093_SpeechPBJProcedural_Remote_20210428,T,78.596,78.647,0.0510000000000019,0.0499999999999972,together,78.5851,79.2251,24,5.67107750472589
3093_SpeechPBJProcedural_Remote_20210428,B,79.374,79.38,0.00600000000000023,0.129999999999995,both,79.2551,79.6251,24,5.67107750472589
3093_SpeechPBJProcedural_Remote_20210428,P,79.732,79.788,0.0559999999999974,0.109999999999999,peanut,79.6751,79.9551,24,5.67107750472589
3093_SpeechPBJProcedural_Remote_20210428,B,79.984,79.99,0.00600000000000023,0.039999999999992,butter,79.9551,80.1851,24,5.67107750472589
3093_SpeechPBJProcedural_Remote_20210428,G,83.127,83.137,0.0100000000000051,0.0799999999999983,going,83.0651,83.2251,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,T,83.282,83.298,0.0160000000000053,0.0400000000000063,to,83.2551,83.3451,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,P,83.429,83.452,0.0229999999999961,0.0999999999999943,put,83.3451,83.6251,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,T,83.74,83.757,0.0170000000000101,0.0499999999999972,together,83.7051,84.0651,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,K,84.292,84.36,0.0679999999999978,0.0899999999999892,kind,84.2651,84.5351,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,B,87.967,87.976,0.00900000000000034,0.0600000000000023,bit,87.9551,88.1151,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,T,88.127,88.168,0.041000000000011,0.0499999999999972,together,88.1151,88.4651,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,K,89.126,89.17,0.0439999999999969,0.0900000000000034,can,89.0651,89.3651,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,B,90.024,90.03,0.00600000000000023,0.0600000000000023,both,89.9751,90.1851,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,K,90.784,90.805,0.0210000000000008,0.0600000000000023,can,90.7351,90.8751,26,4.49943757030371
3093_SpeechPBJProcedural_Remote_20210428,K,93.172,93.285,0.113,0.170000000000002,combine,93.1351,93.6051,28,6.06060606060603
3093_SpeechPBJProcedural_Remote_20210428,B,94.144,94.15,0.00600000000000023,0.0400000000000063,better,94.1151,94.4551,28,6.06060606060603
3093_SpeechPBJProcedural_Remote_20210428,G,95.654,95.66,0.00600000000000023,0.039999999999992,going,95.6251,95.8151,29,5.8
3093_SpeechPBJProcedural_Remote_20210428,T,95.848,95.878,0.0300000000000011,0.0600000000000023,to,95.8151,95.9051,29,5.8
3093_SpeechPBJProcedural_Remote_20210428,D,95.943,95.95,0.00699999999999079,0.0499999999999972,do,95.9051,96.0451,29,5.8
3093_SpeechPBJProcedural_Remote_20210428,T,96.17,96.212,0.0420000000000016,0.0799999999999983,take,96.1251,96.3451,29,5.8
3093_SpeechPBJProcedural_Remote_20210428,B,96.774,96.78,0.00600000000000023,0.0600000000000023,butter,96.7251,96.9351,29,5.8
3093_SpeechPBJProcedural_Remote_20210428,T,97.812,97.847,0.0349999999999966,0.0900000000000034,to,97.7851,97.9151,29,5.8
3093_SpeechPBJProcedural_Remote_20210428,K,98.014,98.089,0.0750000000000028,0.160000000000011,cut,97.9151,98.3051,29,5.8
3093_SpeechPBJProcedural_Remote_20210428,G,101.725,101.74,0.0149999999999864,0.0699999999999932,go,101.6751,101.8751,30,5.16795865633074
3093_SpeechPBJProcedural_Remote_20210428,G,102.025,102.032,0.007000000000005,0.0300000000000011,going,102.0151,102.2251,30,5.16795865633074
3093_SpeechPBJProcedural_Remote_20210428,T,102.257,102.317,0.0599999999999881,0.0799999999999983,to,102.2251,102.4051,30,5.16795865633074
3093_SpeechPBJProcedural_Remote_20210428,P,102.846,102.902,0.0559999999999974,0.150000000000006,peanut,102.7451,103.0851,30,5.16795865633074
3094_SpeechPBJProcedural_Remote_20210418,T,7.946,8.003,0.0570000000000004,0.0500000000000007,to,7.938,8.018,1,5.02008032128514
3094_SpeechPBJProcedural_Remote_20210418,P,8.249,8.285,0.0359999999999996,0.0800000000000001,peanut,8.198,8.418,1,5.02008032128514
3094_SpeechPBJProcedural_Remote_20210418,B,8.435,8.443,0.00799999999999912,0.0300000000000011,butter,8.418,8.588,1,5.02008032128514
3094_SpeechPBJProcedural_Remote_20210418,P,10.665,10.702,0.0370000000000008,0.110000000000001,pieces,10.588,10.948,1,5.02008032128514
3094_SpeechPBJProcedural_Remote_20210418,P,12.39,12.437,0.0469999999999988,0.0700000000000003,peanut,12.358,12.588,2,6.5359477124183
3094_SpeechPBJProcedural_Remote_20210418,G,15.139,15.152,0.0129999999999999,0.0599999999999987,get,15.098,15.278,3,6.56167979002625
3094_SpeechPBJProcedural_Remote_20210418,T,16.66,16.676,0.0159999999999982,0.0399999999999991,to,16.638,16.718,3,6.56167979002625
3094_SpeechPBJProcedural_Remote_20210418,P,17.424,17.456,0.032,0.0700000000000003,peanut,17.378,17.578,3,6.56167979002625
3094_SpeechPBJProcedural_Remote_20210418,B,17.568,17.598,0.0299999999999976,0.0300000000000011,butter,17.578,17.698,3,6.56167979002625
3094_SpeechPBJProcedural_Remote_20210418,G,19.375,19.383,0.00799999999999912,0.0700000000000003,gonna,19.318,19.598,4,4.41767068273093
3094_SpeechPBJProcedural_Remote_20210418,T,25.9,25.982,0.0820000000000007,0.110000000000003,to,25.868,26.148,7,5.42797494780793
3094_SpeechPBJProcedural_Remote_20210418,P,27.355,27.396,0.0410000000000004,0.0700000000000003,peanut,27.318,27.528,7,5.42797494780793
3094_SpeechPBJProcedural_Remote_20210418,B,27.547,27.553,0.00600000000000023,0.0300000000000011,butter,27.528,27.728,7,5.42797494780793
3094_SpeechPBJProcedural_Remote_20210418,T,28.86,28.91,0.0500000000000007,0.0800000000000018,to,28.828,28.938,7,5.42797494780793
3094_SpeechPBJProcedural_Remote_20210418,G,28.997,29.003,0.00600000000000023,0.0700000000000003,get,28.938,29.108,7,5.42797494780793
3094_SpeechPBJProcedural_Remote_20210418,P,29.301,29.34,0.0390000000000015,0.0600000000000023,peanut,29.278,29.498,7,5.42797494780793
3094_SpeechPBJProcedural_Remote_20210418,P,30.574,30.644,0.0699999999999967,0.120000000000001,peanut,30.518,30.818,8,5.9040590405904
3094_SpeechPBJProcedural_Remote_20210418,B,30.837,30.843,0.00600000000000023,0.0299999999999976,butter,30.818,31.018,8,5.9040590405904
3094_SpeechPBJProcedural_Remote_20210418,P,34.593,34.656,0.0629999999999953,0.0900000000000034,peanut,34.558,34.798,9,4.3956043956044
3094_SpeechPBJProcedural_Remote_20210418,B,34.818,34.825,0.0069999999999979,0.0499999999999972,butter,34.798,35.048,9,4.3956043956044
3094_SpeechPBJProcedural_Remote_20210418,P,42.715,42.73,0.0149999999999935,0.0700000000000003,put,42.648,42.828,13,5.80357142857144
3094_SpeechPBJProcedural_Remote_20210418,P,45.406,45.449,0.0429999999999993,0.100000000000001,piece,45.348,45.598,14,8.05369127516781
3094_SpeechPBJProcedural_Remote_20210418,P,46.071,46.121,0.0500000000000043,0.0900000000000034,peanut,46.028,46.258,14,8.05369127516781
3094_SpeechPBJProcedural_Remote_20210418,P,47.715,47.746,0.0309999999999988,0.0600000000000023,put,47.678,47.838,15,4.44444444444444
3094_SpeechPBJProcedural_Remote_20210418,P,48.184,48.232,0.0480000000000018,0.109999999999999,piece,48.118,48.358,15,4.44444444444444
3094_SpeechPBJProcedural_Remote_20210418,T,48.991,49.048,0.0570000000000022,0.0899999999999963,top,48.948,49.358,15,4.44444444444444
3094_SpeechPBJProcedural_Remote_20210418,K,50.447,50.548,0.100999999999999,0.119999999999997,cut,50.418,50.638,16,4.65116279069768
3094_SpeechPBJProcedural_Remote_20210418,D,50.811,50.816,0.00500000000000256,0.0600000000000023,diagonally,50.778,51.518,16,4.65116279069768
3096_SpeechPBJProcedural_Remote_20220518,T,9.873,9.914,0.0410000000000004,0.0699999999999985,to,9.835,9.945,1,5.17241379310345
3096_SpeechPBJProcedural_Remote_20220518,P,10.281,10.349,0.0679999999999996,0.140000000000001,peanut,10.205,10.515,1,5.17241379310345
3096_SpeechPBJProcedural_Remote_20220518,B,10.544,10.549,0.00500000000000078,0.0399999999999991,butter,10.515,10.695,1,5.17241379310345
3096_SpeechPBJProcedural_Remote_20220518,T,11.893,11.953,0.0599999999999987,0.0999999999999996,to,11.845,11.995,1,5.17241379310345
3096_SpeechPBJProcedural_Remote_20220518,B,12.034,12.04,0.00599999999999845,0.0500000000000007,begin,11.995,12.475,1,5.17241379310345
3096_SpeechPBJProcedural_Remote_20220518,B,12.541,12.55,0.00900000000000034,0.0800000000000001,by,12.475,12.715,1,5.17241379310345
3096_SpeechPBJProcedural_Remote_20220518,T,13.192,13.273,0.0809999999999995,0.120000000000001,two,13.155,13.385,1,5.17241379310345
3096_SpeechPBJProcedural_Remote_20220518,P,23.482,23.562,0.0800000000000018,0.149999999999999,peanut,23.445,23.815,4,3.28947368421053
3096_SpeechPBJProcedural_Remote_20220518,B,23.841,23.85,0.00900000000000034,0.0399999999999991,butter,23.815,24.275,4,3.28947368421053
3096_SpeechPBJProcedural_Remote_20220518,G,24.801,24.81,0.00900000000000034,0.0400000000000027,going,24.775,24.985,5,4.79041916167665
3096_SpeechPBJProcedural_Remote_20220518,T,25.019,25.056,0.0370000000000026,0.0600000000000023,to,24.985,25.135,5,4.79041916167665
3096_SpeechPBJProcedural_Remote_20220518,B,27.344,27.349,0.00500000000000256,0.0399999999999991,by,27.315,27.435,7,5.30973451327434
3096_SpeechPBJProcedural_Remote_20220518,G,29.48,29.49,0.00999999999999801,0.0600000000000023,going,29.435,29.635,8,5.26315789473685
3096_SpeechPBJProcedural_Remote_20220518,T,29.647,29.7,0.0530000000000008,0.0699999999999967,to,29.635,29.745,8,5.26315789473685
3096_SpeechPBJProcedural_Remote_20220518,B,30.254,30.259,0.00500000000000256,0.150000000000002,butter,30.115,30.485,8,5.26315789473685
3096_SpeechPBJProcedural_Remote_20220518,B,31.904,31.91,0.00600000000000023,0.0299999999999976,butter,31.885,32.125,9,5.69476082004555
3096_SpeechPBJProcedural_Remote_20220518,G,32.503,32.52,0.0169999999999959,0.0799999999999983,going,32.445,32.665,9,5.69476082004555
3096_SpeechPBJProcedural_Remote_20220518,T,32.704,32.748,0.0439999999999969,0.0700000000000003,to,32.665,32.775,9,5.69476082004555
3096_SpeechPBJProcedural_Remote_20220518,G,32.82,32.85,0.0300000000000011,0.0799999999999983,go,32.775,32.985,9,5.69476082004555
3096_SpeechPBJProcedural_Remote_20220518,P,34.09,34.168,0.0779999999999959,0.109999999999999,peanut,34.055,34.385,9,5.69476082004555
3096_SpeechPBJProcedural_Remote_20220518,B,34.424,34.429,0.00500000000000256,0.0500000000000043,butter,34.385,34.685,9,5.69476082004555
3096_SpeechPBJProcedural_Remote_20220518,T,36.59,36.679,0.0889999999999986,0.18,tablespoon,36.495,37.205,10,5.61224489795918
3096_SpeechPBJProcedural_Remote_20220518,P,37.412,37.46,0.0480000000000018,0.100000000000001,peanut,37.375,37.685,10,5.61224489795918
3096_SpeechPBJProcedural_Remote_20220518,G,39.313,39.35,0.036999999999999,0.0800000000000054,going,39.285,39.515,11,4.7008547008547
3096_SpeechPBJProcedural_Remote_20220518,T,39.546,39.598,0.0519999999999996,0.0799999999999983,to,39.515,39.645,11,4.7008547008547
3096_SpeechPBJProcedural_Remote_20220518,P,39.754,39.82,0.0660000000000025,0.159999999999997,put,39.645,39.985,11,4.7008547008547
3096_SpeechPBJProcedural_Remote_20220518,P,40.195,40.258,0.0630000000000024,0.0900000000000034,peanut,40.165,40.485,11,4.7008547008547
3096_SpeechPBJProcedural_Remote_20220518,B,40.514,40.52,0.00600000000000023,0.0399999999999991,butter,40.485,40.715,11,4.7008547008547
3096_SpeechPBJProcedural_Remote_20220518,G,46.811,46.82,0.00900000000000034,0.0600000000000023,gonna,46.765,46.965,13,5.26315789473685
3096_SpeechPBJProcedural_Remote_20220518,T,47.059,47.135,0.0760000000000005,0.119999999999997,take,47.015,47.375,13,5.26315789473685
3096_SpeechPBJProcedural_Remote_20220518,G,48.602,48.63,0.0279999999999987,0.0899999999999963,going,48.545,48.775,13,5.26315789473685
3096_SpeechPBJProcedural_Remote_20220518,T,48.811,48.895,0.0840000000000032,0.109999999999999,to,48.775,48.915,13,5.26315789473685
3096_SpeechPBJProcedural_Remote_20220518,P,49.809,49.889,0.0800000000000054,0.159999999999997,peanut,49.725,50.075,13,5.26315789473685
3096_SpeechPBJProcedural_Remote_20220518,K,55.918,55.956,0.0380000000000038,0.0799999999999983,completely,55.865,56.355,16,4.48877805486284
3096_SpeechPBJProcedural_Remote_20220518,K,56.413,56.496,0.0830000000000055,0.130000000000003,covered,56.355,56.765,16,4.48877805486284
3096_SpeechPBJProcedural_Remote_20220518,P,56.981,57.047,0.0659999999999954,0.130000000000003,peanut,56.915,57.255,16,4.48877805486284
3096_SpeechPBJProcedural_Remote_20220518,B,57.282,57.29,0.00800000000000267,0.0399999999999991,butter,57.255,57.685,16,4.48877805486284
3096_SpeechPBJProcedural_Remote_20220518,G,61.013,61.025,0.0120000000000005,0.0799999999999983,going,60.965,61.255,18,3.6231884057971
3096_SpeechPBJProcedural_Remote_20220518,T,61.286,61.377,0.0910000000000011,0.119999999999997,to,61.255,61.805,18,3.6231884057971
3096_SpeechPBJProcedural_Remote_20220518,P,62.825,62.912,0.0869999999999962,0.149999999999999,peanut,62.755,63.145,19,4.43213296398891
3096_SpeechPBJProcedural_Remote_20220518,B,63.174,63.179,0.00500000000000256,0.0399999999999991,butter,63.145,63.505,19,4.43213296398891
3096_SpeechPBJProcedural_Remote_20220518,P,63.861,63.94,0.0790000000000006,0.0999999999999943,put,63.825,64.015,19,4.43213296398891
3096_SpeechPBJProcedural_Remote_20220518,B,64.274,64.28,0.00600000000000023,0.039999999999992,back,64.245,64.525,19,4.43213296398891
3096_SpeechPBJProcedural_Remote_20220518,G,65.018,65.024,0.00600000000000023,0.0799999999999983,got,64.965,65.195,19,4.43213296398891
3096_SpeechPBJProcedural_Remote_20220518,T,67.248,67.323,0.0749999999999886,0.0999999999999943,to,67.215,67.385,20,4.23076923076922
3096_SpeechPBJProcedural_Remote_20220518,B,74.574,74.58,0.00600000000000023,0.039999999999992,butter,74.545,74.805,24,4.16666666666666
3096_SpeechPBJProcedural_Remote_20220518,T,76.016,76.079,0.0629999999999882,0.120000000000005,to,75.955,76.115,24,4.16666666666666
3096_SpeechPBJProcedural_Remote_20220518,P,79.836,79.91,0.0739999999999981,0.0899999999999892,put,79.805,80.315,26,3.359173126615
3096_SpeechPBJProcedural_Remote_20220518,D,85.349,85.36,0.0109999999999957,0.0499999999999972,does,85.315,85.535,27,5.42372881355932
3096_SpeechPBJProcedural_Remote_20220518,P,86.133,86.205,0.0720000000000027,0.129999999999995,peanut,86.065,86.405,27,5.42372881355932
3096_SpeechPBJProcedural_Remote_20220518,G,87.642,87.65,0.00799999999999557,0.0300000000000011,gonna,87.625,87.775,28,4.74226804123712
3096_SpeechPBJProcedural_Remote_20220518,P,87.823,87.854,0.0310000000000059,0.0699999999999932,put,87.775,87.955,28,4.74226804123712
3096_SpeechPBJProcedural_Remote_20220518,T,91.306,91.373,0.0670000000000073,0.0899999999999892,to,91.275,91.405,28,4.74226804123712
3096_SpeechPBJProcedural_Remote_20220518,P,95.46,95.518,0.0580000000000069,0.140000000000001,peanut,95.375,95.755,29,5.14285714285714
3096_SpeechPBJProcedural_Remote_20220518,B,95.756,95.78,0.0240000000000009,0.0300000000000011,butter,95.755,96.135,29,5.14285714285714
3096_SpeechPBJProcedural_Remote_20220518,G,96.768,96.788,0.019999999999996,0.0300000000000011,gonna,96.775,96.915,30,6.38297872340427
3096_SpeechPBJProcedural_Remote_20220518,K,98.923,99.007,0.0840000000000032,0.100000000000009,covered,98.895,99.215,30,6.38297872340427
3096_SpeechPBJProcedural_Remote_20220518,D,103.207,103.213,0.00600000000000023,0.0699999999999932,done,103.155,103.345,32,4.31034482758619
3096_SpeechPBJProcedural_Remote_20220518,K,104.073,104.157,0.0840000000000032,0.0999999999999943,can,104.045,104.245,32,4.31034482758619
3096_SpeechPBJProcedural_Remote_20220518,P,104.327,104.364,0.0370000000000061,0.109999999999999,put,104.245,104.575,32,4.31034482758619
3096_SpeechPBJProcedural_Remote_20220518,B,105.684,105.689,0.00500000000000966,0.0499999999999972,both,105.645,105.865,33,5.4421768707483
3096_SpeechPBJProcedural_Remote_20220518,T,107.545,107.577,0.0319999999999965,0.0600000000000023,to,107.515,107.605,34,3.65853658536588
3096_SpeechPBJProcedural_Remote_20220518,B,107.663,107.67,0.00699999999999079,0.0699999999999932,be,107.605,107.745,34,3.65853658536588
3096_SpeechPBJProcedural_Remote_20220518,P,109.775,109.813,0.0379999999999967,0.110000000000014,put,109.695,109.965,35,4.41176470588234
3096_SpeechPBJProcedural_Remote_20220518,T,112.423,112.451,0.0279999999999916,0.0799999999999983,to,112.385,112.505,36,5.29247910863509
3096_SpeechPBJProcedural_Remote_20220518,T,112.58,112.671,0.0910000000000082,0.160000000000011,take,112.505,112.915,36,5.29247910863509
3096_SpeechPBJProcedural_Remote_20220518,P,114.386,114.446,0.0600000000000023,0.129999999999995,peanut,114.305,114.665,36,5.29247910863509
3096_SpeechPBJProcedural_Remote_20220518,P,115.298,115.332,0.0339999999999918,0.0600000000000023,peanut,115.265,115.555,37,4.34782608695651
3096_SpeechPBJProcedural_Remote_20220518,B,115.584,115.59,0.00600000000000023,0.039999999999992,butter,115.555,115.795,37,4.34782608695651
3096_SpeechPBJProcedural_Remote_20220518,G,118.094,118.1,0.00600000000000023,0.0499999999999972,going,118.055,118.175,38,4.83870967741935
3096_SpeechPBJProcedural_Remote_20220518,T,118.254,118.282,0.0279999999999916,0.100000000000009,to,118.175,118.315,38,4.83870967741935
3096_SpeechPBJProcedural_Remote_20220518,P,120.778,120.841,0.0629999999999882,0.0899999999999892,put,120.745,120.905,39,4.23280423280423
3096_SpeechPBJProcedural_Remote_20220518,T,121.317,121.388,0.0710000000000122,0.149999999999991,top,121.245,121.685,39,4.23280423280423
3096_SpeechPBJProcedural_Remote_20220518,P,124.798,124.867,0.0690000000000026,0.170000000000002,peanut,124.695,125.055,40,5.05747126436782
3096_SpeechPBJProcedural_Remote_20220518,T,126.686,126.753,0.0669999999999931,0.170000000000002,touching,126.575,127.175,40,5.05747126436782
3099_SpeechPBJProcedural_Remote_20210702,T,7.564,7.629,0.0649999999999995,0.109999999999999,to,7.5068,7.6768,1,5.96707818930041
3099_SpeechPBJProcedural_Remote_20210702,P,8.025,8.093,0.0679999999999996,0.12,peanut,7.9668,8.2368,1,5.96707818930041
3099_SpeechPBJProcedural_Remote_20210702,B,8.252,8.262,0.00999999999999979,0.0299999999999994,butter,8.2368,8.3768,1,5.96707818930041
3099_SpeechPBJProcedural_Remote_20210702,T,9.79,9.862,0.072000000000001,0.0899999999999999,to,9.7568,9.9168,1,5.96707818930041
3099_SpeechPBJProcedural_Remote_20210702,K,10.441,10.499,0.0579999999999998,0.130000000000001,couple,10.3668,10.7168,1,5.96707818930041
3099_SpeechPBJProcedural_Remote_20210702,G,12.129,12.155,0.0259999999999998,0.0300000000000011,going,12.1368,12.3268,2,7.08661417322835
3099_SpeechPBJProcedural_Remote_20210702,T,12.363,12.432,0.0690000000000008,0.0899999999999999,to,12.3268,12.4468,2,7.08661417322835
3099_SpeechPBJProcedural_Remote_20210702,P,12.626,12.699,0.0730000000000004,0.0999999999999996,peanut,12.5968,12.9068,2,7.08661417322835
3099_SpeechPBJProcedural_Remote_20210702,B,12.926,12.932,0.00600000000000023,0.0299999999999994,butter,12.9068,13.2868,2,7.08661417322835
3099_SpeechPBJProcedural_Remote_20210702,K,15.699,15.742,0.043000000000001,0.0400000000000009,can,15.6868,15.8168,3,5.82750582750583
3099_SpeechPBJProcedural_Remote_20210702,B,15.856,15.862,0.00599999999999845,0.0499999999999989,be,15.8168,15.9168,3,5.82750582750583
3099_SpeechPBJProcedural_Remote_20210702,T,26.07,26.125,0.0549999999999997,0.0800000000000018,to,26.0368,26.1468,6,5.95744680851063
3099_SpeechPBJProcedural_Remote_20210702,T,28.968,29.028,0.0599999999999987,0.0300000000000011,to,28.9968,29.0468,6,5.95744680851063
3099_SpeechPBJProcedural_Remote_20210702,K,30.379,30.422,0.0429999999999993,0.0700000000000003,can,30.3368,30.4868,7,5.71428571428572
3099_SpeechPBJProcedural_Remote_20210702,T,32.479,32.583,0.103999999999999,0.129999999999995,to,32.4468,32.7168,8,5.46318289786223
3099_SpeechPBJProcedural_Remote_20210702,T,34.276,34.357,0.080999999999996,0.140000000000001,table,34.2068,34.6368,8,5.46318289786223
3099_SpeechPBJProcedural_Remote_20210702,K,36.528,36.597,0.0690000000000026,0.0799999999999983,can,36.5068,36.6868,8,5.46318289786223
3099_SpeechPBJProcedural_Remote_20210702,T,39.22,39.261,0.0410000000000039,0.0799999999999983,to,39.1768,39.2868,8,5.46318289786223
3099_SpeechPBJProcedural_Remote_20210702,T,41.68,41.737,0.0570000000000022,0.0899999999999963,to,41.6368,41.7968,9,3.71621621621622
3099_SpeechPBJProcedural_Remote_20210702,T,45.093,45.181,0.0879999999999939,0.130000000000003,take,45.0468,45.4068,10,5.04201680672267
3099_SpeechPBJProcedural_Remote_20210702,T,46.191,46.253,0.0619999999999976,0.0799999999999983,take,46.1668,46.4068,11,4.16666666666667
3099_SpeechPBJProcedural_Remote_20210702,B,46.566,46.572,0.00599999999999312,0.0899999999999963,butter,46.4868,46.8068,11,4.16666666666667
3099_SpeechPBJProcedural_Remote_20210702,T,47.915,47.969,0.054000000000002,0.0799999999999983,take,47.8868,48.0868,12,5.54649265905383
3099_SpeechPBJProcedural_Remote_20210702,P,48.32,48.403,0.0829999999999984,0.109999999999999,peanut,48.2868,48.5668,12,5.54649265905383
3099_SpeechPBJProcedural_Remote_20210702,K,51.614,51.644,0.0300000000000011,0.0899999999999963,can,51.5568,51.7868,12,5.54649265905383
3099_SpeechPBJProcedural_Remote_20210702,P,53.501,53.566,0.0650000000000048,0.0900000000000034,peanut,53.4668,53.7468,12,5.54649265905383
3099_SpeechPBJProcedural_Remote_20210702,P,56.976,57.028,0.0519999999999996,0.0700000000000003,put,56.9468,57.1668,14,6.29629629629629
3099_SpeechPBJProcedural_Remote_20210702,G,61.536,61.542,0.00599999999999312,0.0899999999999963,gonna,61.4568,61.6868,16,4.57142857142857
